Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.536,"good, app, service, great, gojek, use, easy, well, help, helpful","['problem', 'application', 'less', 'cs']",problem application less cs,User Experience,Negative,0.9916071891784668
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['usefull', 'apk']",usefull apk,User Experience,Positive,0.6509911417961121
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['usefull', 'app', 'easy', 'go']",usefull app easy go,User Experience,Positive,0.9893476963043213
0,0.496,"good, app, service, great, gojek, use, easy, well, help, helpful","['rarely', 'get', 'gofood', 'voucher', 'person']",rarely get gofood voucher person,User Experience,Negative,0.9608308672904968
0,0.623,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'fully', 'recomende']",good fully recomende,User Experience,Positive,0.9995139837265015
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'lot', 'thank']",help lot thank,User Experience,Positive,0.9998193383216858
0,0.462,"good, app, service, great, gojek, use, easy, well, help, helpful","['resolution', 'financial', 'transaction', 'problem', 'accelerate']",resolution financial transaction problem accelerate,User Experience,Negative,0.973944365978241
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['need', 'lot', 'promo']",need lot promo,User Experience,Negative,0.9787245392799377
0,0.644,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'engage', 'good', 'attitude', 'polite', 'positive', 'driver']",thank engage good attitude polite positive driver,User Experience,Positive,0.9997877478599548
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'good', 'app', 'need']",gojek good app need,User Experience,Positive,0.9991130232810974
1,0.494,"driver, get, order, bad, time, customer, always, cancel, star, find","['pli', 'adain', 'subscription', 'buat', 'ride']",pli adain subscription buat ride,Service,Negative,0.9957063794136047
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'super', 'app']",really super app,User Experience,Positive,0.9983637928962708
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app']",good app,User Experience,Positive,0.9998493194580078
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['keep', 'good', 'work']",keep good work,User Experience,Positive,0.9998666048049927
0,0.577,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'really', 'help', 'get', 'food', 'easily']",thank really help get food easily,User Experience,Positive,0.9991087317466736
1,0.595,"driver, get, order, bad, time, customer, always, cancel, star, find","['poor', 'complaint', 'handle']",poor complaint handle,Service,Negative,0.9994696974754333
0,0.663,"good, app, service, great, gojek, use, easy, well, help, helpful","['smooth', 'present', 'ride', 'thank']",smooth present ride thank,User Experience,Positive,0.9998630285263062
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['far', 'good', 'functionable']",far good functionable,User Experience,Positive,0.9998552799224854
0,0.468,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'ride', 'hail']",good ride hail,User Experience,Positive,0.99986732006073
1,0.483,"driver, get, order, bad, time, customer, always, cancel, star, find","['nowadays', 'difficult', 'get', 'ride', 'gojek']",nowadays difficult get ride gojek,Service,Negative,0.978696346282959
0,0.713,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'expensive', 'distance', 'difference', 'app']",gojek expensive distance difference app,User Experience,Negative,0.9273146390914917
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'get']",easy get,User Experience,Positive,0.989965558052063
2,0.468,"gopay, crash, keep, top, update, work, still, account, close, fix","['guy', 'make', 'gopay', 'send', 'money', 'dumbass']",guy make gopay send money dumbass,Payment,Negative,0.9982272982597351
0,0.507,"good, app, service, great, gojek, use, easy, well, help, helpful","['wait', 'driververy', 'unpleasant', 'experience']",wait driververy unpleasant experience,User Experience,Negative,0.9984449744224548
0,0.593,"good, app, service, great, gojek, use, easy, well, help, helpful","['last', 'version', 'use', 'later', 'useless']",last version use later useless,User Experience,Negative,0.9994214773178101
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['happy', 'helpful']",happy helpful,User Experience,Positive,0.9998606443405151
1,0.7,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'communicatively', 'answer', 'question', 'obey', 'inatruction']",driver communicatively answer question obey inatruction,Service,Negative,0.9769397974014282
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'gopay', 'feature']",use gopay feature,User Experience,Positive,0.9647715091705322
1,0.484,"driver, get, order, bad, time, customer, always, cancel, star, find","['driverhad', 'pleasant', 'ride', 'home']",driverhad pleasant ride home,Service,Positive,0.9997281432151794
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'simple', 'good']",easy simple good,User Experience,Positive,0.9998643398284912
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['fast', 'response', 'time']",fast response time,User Experience,Positive,0.9985466599464417
0,0.771,"good, app, service, great, gojek, use, easy, well, help, helpful","['thing', 'become', 'simply']",thing become simply,User Experience,Negative,0.9929221868515015
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'experience', 'today', 'gojek']",bad experience today gojek,User Experience,Negative,0.9993492960929871
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'app', 'love']",helpful app love,User Experience,Positive,0.9996588230133057
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'useful', 'app']",really useful app,User Experience,Positive,0.9995296001434326
0,0.491,"good, app, service, great, gojek, use, easy, well, help, helpful","['pale', 'ongkir', 'gocar', 'gojek']",pale ongkir gocar gojek,User Experience,Negative,0.9981333613395691
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['happy', 'good', 'application']",happy good application,User Experience,Positive,0.9998741149902344
2,0.397,"gopay, crash, keep, top, update, work, still, account, close, fix","['response', 'ticket', 'problem']",response ticket problem,Payment,Negative,0.9992054104804993
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.9884273409843445
0,0.404,"good, app, service, great, gojek, use, easy, well, help, helpful","['suck', 'delete', 'app', 'today']",suck delete app today,User Experience,Negative,0.9991825222969055
0,0.69,"good, app, service, great, gojek, use, easy, well, help, helpful","['life', 'saviour', 'app', 'foreigner', 'thank', 'gojek', 'team', 'guy', 'bottom', 'heart']",life saviour app foreigner thank gojek team guy bottom heart,User Experience,Positive,0.9675626158714294
0,0.671,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'attitude', 'fast', 'respon']",good attitude fast respon,User Experience,Positive,0.9989138841629028
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'app']",use app,User Experience,Positive,0.8862907290458679
1,0.673,"driver, get, order, bad, time, customer, always, cancel, star, find","['call', 'ask', 'exact', 'meeting', 'place', 'wrong', 'make', 'turn', 'pick', 'thank']",call ask exact meeting place wrong make turn pick thank,Service,Negative,0.9982321858406067
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['keep', 'ever', 'give']",keep ever give,User Experience,Positive,0.9988622665405273
0,0.55,"good, app, service, great, gojek, use, easy, well, help, helpful","['hour', 'download']",hour download,User Experience,Negative,0.5727655291557312
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['great'],great,User Experience,Positive,0.9998630285263062
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['service', 'driver']",service driver,User Experience,Positive,0.6171752214431763
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'full']",help full,User Experience,Positive,0.9875345230102539
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['new', 'pay', 'later', 'good']",new pay later good,User Experience,Positive,0.9991631507873535
1,0.541,"driver, get, order, bad, time, customer, always, cancel, star, find","['site', 'describe', 'driver', 'journey']",site describe driver journey,Service,Positive,0.988507866859436
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['difficult', 'open', 'app']",difficult open app,User Experience,Negative,0.997632622718811
0,0.727,"good, app, service, great, gojek, use, easy, well, help, helpful","['somehow', 'recommend', 'gojek', 'provide', 'tipping', 'service', 'reward', 'driver', 'opinion']",somehow recommend gojek provide tipping service reward driver opinion,User Experience,Positive,0.9852370619773865
0,0.765,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use', 'mantap']",easy use mantap,User Experience,Negative,0.7591509819030762
0,0.591,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'get', 'well', 'well', 'day', 'keep', 'good', 'work']",gojek get well well day keep good work,User Experience,Positive,0.9998026490211487
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'bug']",good app bug,User Experience,Positive,0.9974532723426819
1,0.505,"driver, get, order, bad, time, customer, always, cancel, star, find","['grab', 'day', 'human', 'approach', 'moneyfocuse', 'stay', 'true', 'consumer', 'driver', 'need']",grab day human approach moneyfocuse stay true consumer driver need,Service,Negative,0.8239412307739258
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'simple']",easy simple,User Experience,Positive,0.998511016368866
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['much', 'help', 'anytime', 'anywhere']",much help anytime anywhere,User Experience,Positive,0.9683171510696411
0,0.478,"good, app, service, great, gojek, use, easy, well, help, helpful","['add', 'feature', 'delete', 'chat', 'manually']",add feature delete chat manually,User Experience,Negative,0.9988813996315002
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['daily', 'need', 'app']",daily need app,User Experience,Positive,0.9812569618225098
0,0.371,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'application', 'always', 'force', 'close', 'yesterday', 'happen']",gojek application always force close yesterday happen,User Experience,Positive,0.7289355397224426
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'safe']",easy safe,User Experience,Positive,0.9990127086639404
0,0.588,"good, app, service, great, gojek, use, easy, well, help, helpful","['fast', 'respone', 'keep', 'humble']",fast respone keep humble,User Experience,Negative,0.9872995018959045
0,0.552,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'friendly', 'funny', 'guy']",nice friendly funny guy,User Experience,Positive,0.9998062252998352
