Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.465,"good, app, service, great, gojek, use, easy, well, help, helpful","['change', 'payment', 'option']",change payment option,User Experience,Positive,0.0
0,0.468,"good, app, service, great, gojek, use, easy, well, help, helpful",['hub'],hub,User Experience,Positive,0.0
0,0.47,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'uiux', 'helpful']",bad uiux helpful,User Experience,Negative,-0.6999999999999998
2,0.551,"gopay, crash, keep, top, update, work, still, account, close, fix","['chat', 'delete', 'lame']",chat delete lame,Payment,Negative,-0.5
0,0.552,"good, app, service, great, gojek, use, easy, well, help, helpful","['scamme', 'free']",scamme free,User Experience,Positive,0.4
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['much', 'cheap', 'grab']",much cheap grab,User Experience,Positive,0.4
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['cool', 'action', 'driver']",cool action driver,User Experience,Positive,0.22499999999999998
1,0.512,"driver, get, order, bad, time, customer, always, cancel, star, find","['good', 'rate', 'always', 'get']",good rate always get,Service,Positive,0.7
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['far', 'helpfull']",far helpfull,User Experience,Positive,0.1
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'lot']",help lot,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'application']",helpful application,User Experience,Positive,0.0
0,0.731,"good, app, service, great, gojek, use, easy, well, help, helpful","['safety', 'humble']",safety humble,User Experience,Negative,-0.2
0,0.77,"good, app, service, great, gojek, use, easy, well, help, helpful","['make', 'life', 'easy']",make life easy,User Experience,Positive,0.43333333333333335
1,0.534,"driver, get, order, bad, time, customer, always, cancel, star, find","['experience', 'gojek', 'driver', 'totally', 'bad']",experience gojek driver totally bad,Service,Negative,-0.6999999999999998
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['thank'],thank,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['usefull', 'application']",usefull application,User Experience,Positive,0.0
2,0.576,"gopay, crash, keep, top, update, work, still, account, close, fix","['close', 'account', 'even', 'wallet', 'inactive', 'gopaylater']",close account even wallet inactive gopaylater,Payment,Positive,0.0
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'help', 'other']",great app help other,User Experience,Positive,0.3375
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'use', 'want']",good app use want,User Experience,Positive,0.7
0,0.729,"good, app, service, great, gojek, use, easy, well, help, helpful","['grateful', 'discount']",grateful discount,User Experience,Positive,0.0
0,0.711,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'use', 'year', 'ago']",good app use year ago,User Experience,Positive,0.7
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'life', 'need']",helpful life need,User Experience,Positive,0.0
0,0.729,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'pricy']",good pricy,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'helpful']",nice helpful,User Experience,Positive,0.6
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'much', 'help']",useful much help,User Experience,Positive,0.25
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['give', 'discount']",give discount,User Experience,Positive,0.0
0,0.461,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'new', 'interface']",bad new interface,User Experience,Negative,-0.28181818181818175
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['app'],app,User Experience,Positive,0.0
0,0.528,"good, app, service, great, gojek, use, easy, well, help, helpful","['save', 'time', 'shop', 'buy']",save time shop buy,User Experience,Positive,0.0
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['thank'],thank,User Experience,Positive,0.0
0,0.509,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'full', 'belly']",help full belly,User Experience,Positive,0.35
2,0.461,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'goodwork']",keep goodwork,Payment,Positive,0.0
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['update', 'app']",update app,User Experience,Positive,0.0
0,0.77,"good, app, service, great, gojek, use, easy, well, help, helpful","['rich', 'feature', 'good']",rich feature good,User Experience,Positive,0.5375
2,0.532,"gopay, crash, keep, top, update, work, still, account, close, fix","['gopay', 'top', 'mobile', 'legend', 'error', 'save', 'many']",gopay top mobile legend error save many,Payment,Positive,0.5
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['improve', 'well']",improve well,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'application']",helpful application,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'app']",useful app,User Experience,Positive,0.3
2,0.608,"gopay, crash, keep, top, update, work, still, account, close, fix","['payment', 'method', 'credit', 'card']",payment method credit card,Payment,Positive,0.0
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['helpful'],helpful,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'application', 'ever']",great application ever,User Experience,Positive,0.8
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'aplication', 'condition']",good aplication condition,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.43333333333333335
0,0.418,"good, app, service, great, gojek, use, easy, well, help, helpful","['think', 'get', 'greedy', 'hit', 'home', 'run', 'get', 'back', 'good', 'job', 'guy', 'mother', 'proud', 'kind', 'people', 'make']",think get greedy hit home run get back good job guy mother proud kind people make,User Experience,Positive,0.525
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'app', 'year']",use app year,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'application']",good application,User Experience,Positive,0.7
0,0.451,"good, app, service, great, gojek, use, easy, well, help, helpful",['work'],work,User Experience,Positive,0.0
2,0.471,"gopay, crash, keep, top, update, work, still, account, close, fix","['log', 'account']",log account,Payment,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app']",great app,User Experience,Positive,0.8
1,0.467,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'make', 'order']",bad make order,Service,Negative,-0.6999999999999998
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.43333333333333335
1,0.522,"driver, get, order, bad, time, customer, always, cancel, star, find","['cancel', 'order']",cancel order,Service,Positive,0.0
0,0.731,"good, app, service, great, gojek, use, easy, well, help, helpful","['price', 'competitive']",price competitive,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpfull', 'application']",helpfull application,User Experience,Positive,0.0
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['download'],download,User Experience,Positive,0.0
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['keep', 'good']",keep good,User Experience,Positive,0.7
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['awesome'],awesome,User Experience,Positive,1.0
0,0.617,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'gojek', 'team']",thank gojek team,User Experience,Positive,0.0
2,0.47,"gopay, crash, keep, top, update, work, still, account, close, fix","['mobile', 'phone']",mobile phone,Payment,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'thank']",good app thank,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['overall', 'good']",overall good,User Experience,Positive,0.35
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'app']",useful app,User Experience,Positive,0.3
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'love']",helpful love,User Experience,Positive,0.5
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'app']",helpful app,User Experience,Positive,0.0
0,0.455,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'send', 'food', 'kind']",driver send food kind,User Experience,Positive,0.6
0,0.796,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'apphelp', 'people', 'lot']",good apphelp people lot,User Experience,Positive,0.7
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'yet', 'bad']",good yet bad,User Experience,Positive,5.551115123125783e-17
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['well'],well,User Experience,Positive,0.0
0,0.624,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'alternative', 'grab']",good alternative grab,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'application']",good application,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpfull', 'app']",helpfull app,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['excellent', 'good', 'app']",excellent good app,User Experience,Positive,0.85
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'fast']",nice fast,User Experience,Positive,0.4
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpfull', 'app']",helpfull app,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app']",good app,User Experience,Positive,0.7
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'easy']",good easy,User Experience,Positive,0.5666666666666667
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'app']",useful app,User Experience,Positive,0.3
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['star', 'trash', 'app']",star trash app,User Experience,Positive,0.0
1,0.616,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'time', 'estimation', 'suck', 'inception', 'add', 'minute', 'top', 'estimate', 'eta', 'book', 'gojek', 'discretion', 'hurry', 'time', 'spare']",gojek time estimation suck inception add minute top estimate eta book gojek discretion hurry time spare,Service,Positive,0.5
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['well', 'serve', 'low', 'price']",well serve low price,User Experience,Positive,0.0
0,0.743,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'riding', 'experience']",good riding experience,User Experience,Positive,0.7
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['useful'],useful,User Experience,Positive,0.3
0,0.768,"good, app, service, great, gojek, use, easy, well, help, helpful","['delivery', 'discount', 'k', 'food']",delivery discount k food,User Experience,Positive,0.0
